index_,Open_AAPL,Open_AMZN,Open_GOOGL,Open_META,Open_NFLX,Open_^GSPC,Open_^VIX,Close_AAPL,Close_AMZN,Close_GOOGL,Close_META,Close_NFLX,Close_^GSPC,Close_^VIX,High_AAPL,High_AMZN,High_GOOGL,High_META,High_NFLX,High_^GSPC,High_^VIX,Low_AAPL,Low_AMZN,Low_GOOGL,Low_META,Low_NFLX,Low_^GSPC,Low_^VIX,Adj Close_AAPL,Adj Close_AMZN,Adj Close_GOOGL,Adj Close_META,Adj Close_NFLX,Adj Close_^GSPC,Adj Close_^VIX,Volume_AAPL,Volume_AMZN,Volume_GOOGL,Volume_META,Volume_NFLX,Volume_^GSPC,Volume_^VIX,Daily Turnover (USD)_META,Daily Turnover (USD)_AAPL,Daily Turnover (USD)_AMZN,Daily Turnover (USD)_NFLX,Daily Turnover (USD)_GOOGL,Returns_META,Returns_AAPL,Returns_AMZN,Returns_NFLX,Returns_GOOGL,Historical Volatility_META,Historical Volatility_AAPL,Historical Volatility_AMZN,Historical Volatility_NFLX,Historical Volatility_GOOGL,Realized Volatility_META,Realized Volatility_AAPL,Realized Volatility_AMZN,Realized Volatility_NFLX,Realized Volatility_GOOGL,Sharpe Ratio_0,Sortino Ratio_1,Max Drawdown_2,Technical Indicators_META_SMA50,Technical Indicators_META_RSI,Technical Indicators_META_MACD,Technical Indicators_AAPL_SMA50,Technical Indicators_AAPL_RSI,Technical Indicators_AAPL_MACD,Technical Indicators_AMZN_SMA50,Technical Indicators_AMZN_RSI,Technical Indicators_AMZN_MACD,Technical Indicators_NFLX_SMA50,Technical Indicators_NFLX_RSI,Technical Indicators_NFLX_MACD,Technical Indicators_GOOGL_SMA50,Technical Indicators_GOOGL_RSI,Technical Indicators_GOOGL_MACD
2020-01-16 00:00:00,78.39749908447266,94.14949798583984,72.27249908447266,222.57000732421875,343.5,3302.969970703125,12.199999809265137,78.80999755859375,93.89700317382812,72.50800323486328,221.77000427246094,338.6199951171875,3316.81005859375,12.319999694824219,78.92500305175781,94.27950286865234,72.53500366210938,222.6300048828125,343.55999755859375,3317.110107421875,12.420000076293945,78.02249908447266,93.3010025024414,72.0,220.38999938964844,335.8500061035156,3302.820068359375,11.779999732971191,76.32099914550781,93.89700317382812,72.16300201416016,220.72970581054688,338.6199951171875,3316.81005859375,12.319999694824219,108829200.0,53190000.0,26080000.0,10015300.0,5016000.0,3540580000.0,0.0,2210674222.60437,8305953280.206299,4994381598.815918,1698517895.5078125,1882011092.5292969,0.002803616063694836,0.012526484629678647,0.00854991102959346,-0.0013271955564060356,0.007615481819551295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17 00:00:00,79.06749725341797,94.29450225830078,73.12699890136719,222.02999877929688,341.0,3323.659912109375,12.210000038146973,79.68250274658203,93.23600006103516,73.97599792480469,222.13999938964844,339.6700134277344,3329.6201171875,12.100000381469727,79.68499755859375,94.33200073242188,74.02749633789062,222.2899932861328,341.57000732421875,3329.8798828125,12.479999542236328,78.75,92.86250305175781,72.82749938964844,220.52999877929688,337.3800048828125,3318.860107421875,11.75,77.16595458984375,93.23600006103516,73.62400817871094,221.0979461669922,339.6700134277344,3329.6201171875,12.100000381469727,137816400.0,79946000.0,52424000.0,15905900.0,6066500.0,3726220000.0,0.0,3516761821.937561,10634734064.135742,7453845260.879517,2060608136.4593506,3859665004.760742,0.0016682863554458027,0.011071074197089636,-0.00703966144232826,0.0031008750980092703,0.0202459172120375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21 00:00:00,79.29750061035156,93.25,73.94999694824219,222.16000366210938,340.0,3321.030029296875,13.229999542236328,79.14250183105469,94.5999984741211,74.11250305175781,221.44000244140625,338.1099853515625,3320.7900390625,12.850000381469727,79.75499725341797,94.7135009765625,74.49400329589844,222.3699951171875,341.0,3329.7900390625,13.329999923706055,79.0,93.0,73.510498046875,219.1199951171875,332.5899963378906,3316.610107421875,12.319999694824219,76.64299774169922,94.5999984741211,73.7598648071289,220.4012451171875,338.1099853515625,3320.7900390625,12.850000381469727,110843200.0,74156000.0,48930000.0,14275800.0,14350300.0,4104840000.0,0.0,3146404095.0439453,8495355127.282715,7015157486.846924,4851979722.790527,3609070185.0128174,-0.003151096886619076,-0.0067770411306926626,0.014629525206926841,-0.004592775383464254,0.001845276177958155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22 00:00:00,79.6449966430664,94.80449676513672,74.48650360107422,222.30999755859375,332.54998779296875,3330.02001953125,12.449999809265137,79.42500305175781,94.37300109863281,74.19349670410156,221.32000732421875,326.0,3321.75,12.90999984741211,79.99749755859375,95.125,75.02899932861328,222.75,336.29998779296875,3337.77001953125,13.010000228881836,79.32749938964844,94.16699981689453,74.13300323486328,221.27999877929688,323.6000061035156,3320.0400390625,12.3100004196167,76.91658782958984,94.37300109863281,73.8404769897461,220.28179931640625,326.0,3321.75,12.90999984741211,101832400.0,64326000.0,28458000.0,12212800.0,21730000.0,3623780000.0,0.0,2690257558.6914062,7832600738.497925,6070637668.670654,7083980000.0,2101352294.1741943,-0.0005419470326392117,0.0035696684100572362,-0.0023995494624704516,-0.03581670425666572,0.0010929003575044227,,,,,,,,,,,,,,,74.22210188943168,,,70.82051161979584,,,49.31309070716379,,,40.3831620954268,,,88.95091492026017,
2020-01-23 00:00:00,79.4800033569336,94.25550079345703,74.37750244140625,220.75,326.0400085449219,3315.77001953125,13.260000228881836,79.80750274658203,94.22899627685547,74.2344970703125,219.75999450683594,349.6000061035156,3325.5400390625,12.979999542236328,79.88999938964844,94.4990005493164,74.67500305175781,221.49000549316406,349.8800048828125,3326.8798828125,14.149999618530273,78.9124984741211,93.63800048828125,74.01599884033203,219.27000427246094,325.010009765625,3301.8701171875,12.9399995803833,77.2870101928711,94.22899627685547,73.88127899169922,218.72911071777344,349.6000061035156,3325.5400390625,12.979999542236328,104472000.0,49692000.0,26650000.0,11195000.0,18200300.0,3766710000.0,0.0,2448672394.4854736,8074328528.869629,4682427282.989502,6362824991.085815,1968936085.1287842,-0.007048646794475144,0.004815896983130896,-0.0015259112256781338,0.07239265675925033,0.0005525695880701509,,,,,,,,,,,,,,,65.69513837519412,,,72.50883757885542,,,48.13628573210474,,,63.43725544852809,,,89.05032789755052,
2020-01-24 00:00:00,80.0625,94.56849670410156,74.64099884033203,220.8000030517578,348.4599914550781,3333.10009765625,12.75,79.57749938964844,93.08200073242188,73.30850219726562,217.94000244140625,353.1600036621094,3295.469970703125,14.5600004196167,80.8324966430664,94.74949645996094,74.70999908447266,221.77999877929688,359.8500061035156,3333.179931640625,15.979999542236328,79.37999725341797,92.37200164794922,73.15899658203125,216.11000061035156,345.8800048828125,3281.530029296875,12.619999885559082,77.06428527832031,93.08200073242188,72.95968627929688,216.91766357421875,353.1600036621094,3295.469970703125,14.5600004196167,146537600.0,75324000.0,29786000.0,11905800.0,17939700.0,3708780000.0,0.0,2582578318.9819336,11292815410.40039,7011308623.168945,6335584517.697144,2173177215.5151367,-0.008281692078435765,-0.002881789759947573,-0.012172426638861644,0.0101830592003469,-0.012473968033307692,,,,,,,,,,,,,,,57.408750871607474,,,69.89034065162934,,,39.95716967022822,,,65.59838222679106,,,73.06056475010624,
2020-01-27 00:00:00,77.51499938964844,91.0,71.5770034790039,213.10000610351562,345.95001220703125,3247.159912109375,17.420000076293945,77.23750305175781,91.41699981689453,71.58650207519531,214.8699951171875,342.8800048828125,3243.6298828125,18.229999542236328,77.94249725341797,92.05000305175781,71.8290023803711,216.05999755859375,351.8999938964844,3258.85009765625,19.020000457763672,76.22000122070312,90.76699829101562,70.9749984741211,212.5,341.0199890136719,3234.5,16.81999969482422,74.79816436767578,91.41699981689453,71.24588012695312,213.862060546875,342.8800048828125,3243.6298828125,18.229999542236328,161940000.0,70570000.0,34132000.0,13810700.0,7709500.0,3831050000.0,0.0,2953584759.5947266,12112814737.701416,6451297677.078247,2643433397.644043,2431764380.493164,-0.014086464776522312,-0.02940559174019919,-0.01788746376771211,-0.029108615564327645,-0.023489768661876242,,,,,,,,,,,,,,,46.70669742157578,,,50.07567009622829,,,31.5710622949655,,,55.41292403607222,,,53.73699910676824,
2020-01-28 00:00:00,78.1500015258789,92.0250015258789,72.08699798583984,216.13999938964844,345.8800048828125,3255.35009765625,16.940000534057617,79.42250061035156,92.6624984741211,72.5250015258789,217.7899932861328,348.5199890136719,3276.239990234375,16.280000686645508,79.5999984741211,92.90550231933594,72.73999786376953,218.74000549316406,352.3999938964844,3285.780029296875,18.030000686645508,78.04750061035156,91.5009994506836,71.51799774169922,213.52000427246094,342.7799987792969,3253.219970703125,15.6899995803833,76.91415405273438,92.6624984741211,72.17991638183594,216.76837158203125,348.5199890136719,3276.239990234375,16.280000686645508,162234000.0,56160000.0,29724000.0,13413800.0,6821600.0,3531570000.0,0.0,2907687582.727051,12478090868.591309,5203925914.306641,2377463957.055664,2145475834.5336914,0.013589652263353402,0.028289326388510005,0.01362436592451366,0.016448856890290076,0.013110038829170945,,,,,,,,,,,,,,,55.25142251717114,,,61.151159210303504,,,41.46744834532665,,,59.15960629404365,,,59.95361804080476,
2020-01-29 00:00:00,81.11250305175781,93.19999694824219,72.9229965209961,221.44000244140625,349.0,3289.4599609375,15.680000305175781,81.08499908447266,92.9000015258789,72.83499908447266,223.22999572753906,343.1600036621094,3273.39990234375,16.389999389648438,81.9625015258789,93.73750305175781,73.20700073242188,224.1999969482422,349.3999938964844,3293.469970703125,16.649999618530273,80.34500122070312,92.7509994506836,72.26950073242188,218.4499969482422,338.54998779296875,3271.889892578125,14.9399995803833,78.52416229248047,92.9000015258789,72.48843383789062,222.18284606933594,343.1600036621094,3273.39990234375,16.389999389648438,216229200.0,41760000.0,21566000.0,33181300.0,7643500.0,3600250000.0,0.0,7372315670.280457,16979216793.173218,3879504063.720703,2622943487.991333,1563285564.1479492,0.024978157319670125,0.02093253523457106,0.0025630978623367717,-0.015379276714461931,0.004274283921618993,,,,,,,,,,,,,,,66.14265946428716,,,67.12688621496551,,,43.155689366251316,,,54.47467800465127,,,61.78048254374174,
2020-01-30 00:00:00,80.13500213623047,92.9000015258789,71.90499877929688,206.52999877929688,341.1000061035156,3256.449951171875,17.81999969482422,80.96749877929688,93.53399658203125,72.7125015258789,209.52999877929688,347.739990234375,3283.659912109375,15.489999771118164,81.02249908447266,93.64350128173828,72.76249694824219,211.42999267578125,348.20001220703125,3285.909912109375,18.389999389648438,79.6875,92.53050231933594,71.75,204.75,339.25,3242.800048828125,15.300000190734863,78.41036224365234,93.53399658203125,72.36651611328125,208.547119140625,347.739990234375,3283.659912109375,15.489999771118164,126743200.0,126548000.0,27110000.0,48775500.0,5328100.0,3790350000.0,0.0,10171990009.643555,9937980223.919678,11836540199.46289,1852793441.9677734,1961856251.8310547,-0.06137164578608234,-0.0014492360759513767,0.006824489189870775,0.013346504614142773,-0.001681892105463656,,,,,,,,,,,,,,,39.842761217046935,,,66.35000843507528,,,47.50810723591958,,,57.56688044666032,,,60.60391856423678,
2020-01-31 00:00:00,80.23249816894531,102.57350158691406,73.39299774169922,208.42999267578125,347.3900146484375,3282.330078125,16.25,77.37750244140625,100.43599700927734,71.63899993896484,201.91000366210938,345.0899963378906,3225.52001953125,18.84000015258789,80.66999816894531,102.78600311279297,73.4834976196289,208.69000244140625,347.3900146484375,3282.330078125,19.989999771118164,77.07250213623047,100.1135025024414,71.35299682617188,201.05999755859375,340.9800109863281,3214.679931640625,16.18000030517578,74.9337387084961,100.43599700927734,71.29813385009766,200.96287536621094,345.0899963378906,3225.52001953125,18.84000015258789,199588400.0,311346000.0,43822000.0,31359900.0,5230000.0,4529700000.0,0.0,6302175675.196838,14955905014.846802,31270345924.850464,1804820680.847168,3124426821.5789795,-0.036367051271995465,-0.044338827620168275,0.07379135586484753,-0.007620618769495824,-0.014763488980334083,,,,,,,,,,,,,,,32.17869120952109,,,48.05310628624748,,,72.33878659338089,,,55.229386659732185,,,51.37122036917152,
2020-02-03 00:00:00,76.07499694824219,100.52999877929688,73.0824966430664,203.44000244140625,347.239990234375,3235.659912109375,18.639999389648438,77.16500091552734,100.20999908447266,74.12999725341797,204.19000244140625,358.0,3248.919921875,17.969999313354492,78.37249755859375,102.42500305175781,74.31500244140625,205.13999938964844,359.6300048828125,3268.43994140625,18.8799991607666,75.55500030517578,100.01249694824219,72.83049774169922,202.5,346.2799987792969,3235.659912109375,17.100000381469727,74.72795104980469,100.20999908447266,73.77726745605469,203.23216247558594,358.0,3248.919921875,17.969999313354492,173788400.0,117834000.0,71636000.0,15495600.0,6670600.0,3760460000.0,0.0,3149204296.8566895,12986851048.223877,11808145032.119751,2388074800.0,5285108331.481934,0.01129207126062326,-0.0027462617272034917,-0.0022501685803328897,0.037410541595267466,0.03477136738486508,0.30947451692093003,0.273966465593238,0.2981713719299169,0.3990698345012846,0.2119192786253524,0.007626576145849939,0.006000709614000475,0.007215798851323913,0.013011453457140184,0.003883476886313018,,,,,36.137098916516166,,,47.22299474493832,,,71.15193279602784,,,63.09196325151406,,,64.77968644995666,
2020-02-04 00:00:00,78.82749938964844,101.49400329589844,72.72450256347656,206.6199951171875,361.0,3280.610107421875,16.450000762939453,79.7125015258789,102.4834976196289,72.27050018310547,209.8300018310547,369.010009765625,3297.590087890625,16.049999237060547,79.91000366210938,102.98999786376953,73.36699676513672,210.60000610351562,369.57000732421875,3306.919921875,16.459999084472656,78.40750122070312,100.76850128173828,71.10150146484375,205.1999969482422,356.1000061035156,3280.610107421875,15.630000114440918,77.19499969482422,102.4834976196289,71.92662048339844,208.84571838378906,369.010009765625,3297.590087890625,16.049999237060547,136616400.0,105786000.0,95880000.0,19628900.0,7161500.0,3996900000.0,0.0,4099411721.583557,10546102956.307983,10841319279.190063,2642665184.9365234,6896324371.948242,0.02762139535309749,0.03301373328669599,0.022687342140775613,0.030754217222416225,-0.02508424392050823,0.32449573422586203,0.29146038702988214,0.30064357391309365,0.40471516981643574,0.23282430948555116,0.0083615207746606,0.0069960964278507525,0.0075831581823588776,0.013816726678533037,0.00448532891021504,,,,,44.73063871228901,,,56.847239123693996,,,75.50570633169234,,,68.21817660001759,,,53.02580448606712,
2020-02-05 00:00:00,80.87999725341797,103.5510025024414,73.18049621582031,212.50999450683594,375.1300048828125,3324.909912109375,16.290000915527344,80.36250305175781,101.99349975585938,72.30249786376953,210.11000061035156,369.6700134277344,3334.68994140625,15.149999618530273,81.19000244140625,103.5510025024414,73.22899627685547,212.72999572753906,375.25,3337.580078125,16.31999969482422,79.73750305175781,101.5999984741211,71.48400115966797,208.7100067138672,362.29998779296875,3313.75,15.020000457763672,77.82447052001953,101.99349975585938,71.95846557617188,209.1243896484375,369.6700134277344,3334.68994140625,15.149999618530273,118826800.0,87524000.0,36376000.0,12538200.0,6437000.0,4121480000.0,0.0,2622043422.290039,9247632793.588257,8926879072.631836,2379565876.434326,2617561143.798828,0.0013343403293351042,0.008154295325912386,-0.004781236737139594,0.001788579292276049,0.0004427441823267042,0.31760476739629423,0.2914971945169364,0.29973232586985327,0.3951607621658164,0.2163253349033754,0.008008596145144792,0.006999094877273195,0.007384438095854875,0.012891538478140604,0.003775084303858283,,,,,45.12539916910407,,,58.906347564179626,,,72.95029760627907,,,68.50061331730369,,,53.18322004072536,
2020-02-06 00:00:00,80.64250183105469,102.0510025024414,72.5989990234375,210.47000122070312,369.6000061035156,3344.919921875,15.130000114440918,81.30249786376953,102.5114974975586,73.79850006103516,210.85000610351562,366.95001220703125,3345.780029296875,14.960000038146973,81.30500030517578,102.81500244140625,74.0780029296875,211.19000244140625,371.54998779296875,3347.9599609375,15.65999984741211,80.06500244140625,101.23999786376953,72.52400207519531,209.33999633789062,362.510009765625,3334.389892578125,14.699999809265137,78.73477935791016,102.5114974975586,73.44734954833984,209.86093139648438,366.95001220703125,3345.780029296875,14.960000038146973,105425600.0,63660000.0,37822000.0,10567500.0,3920400.0,3887250000.0,0.0,2217705392.5323486,8300661354.675293,6525881930.69458,1438590827.8564453,2777925654.6173096,0.00352202700643911,0.01169694868218163,0.0050787328892443195,-0.007357916849901169,0.020690879943679574,0.3177759271521177,0.2912269748845379,0.2997365993472403,0.39110232607704143,0.22553196298124353,0.008016319632796452,0.007113792705739721,0.007405856747652048,0.012716861526425979,0.004199465987473397,,,,,46.21877569272677,,,61.74892383717373,,,73.95385544689445,,,65.90138560926418,,,59.94216335027821,
