Date,META_signal,META_returns,META_cumulative,AAPL_signal,AAPL_returns,AAPL_cumulative,AMZN_signal,AMZN_returns,AMZN_cumulative,NFLX_signal,NFLX_returns,NFLX_cumulative,GOOGL_signal,GOOGL_returns,GOOGL_cumulative
2020-03-06,-1,0.022033841472880233,1.1348087425957816,-1,0.013280419725573589,1.005706073172787,-1,0.011922924014239333,0.9804770152763662,-1,0.010220498876200246,0.872177459326733,-1,0.01446636033347437,1.0377293679514201
2020-03-09,-1,0.06400122855593371,1.207437896297926,-1,0.0790919714914351,1.085249349240932,-1,0.05285383245165354,1.0322989831644807,-1,0.06092639215100171,0.9253160852389378,-1,0.061702280474011495,1.1017596364688773
2020-03-10,-1,-0.05126840543678313,1.1455344806907874,-1,-0.07202157598776071,1.0070879807689084,-1,-0.05065506668458686,0.9800078093338527,-1,-0.05091060390086688,0.8782076845402375,-1,-0.048840658425357564,1.0479489703972547
2020-03-11,-1,0.04461528269615278,1.1966428253849974,-1,0.03473055290883342,1.0420647031688532,-1,0.03750889642974897,1.0167668207545013,-1,0.039024500218407754,0.9124793005173853,-1,0.05040115712157589,1.1007668111096405
2020-03-12,-1,0.0926338687702919,1.3074924798366225,-1,0.09875466185686232,1.144973450563265,-1,0.07922082514747941,1.0973159272772524,-1,0.09907982423787387,1.002887589233346,-1,0.08204640317528733,1.1910807686959175
2020-03-13,-1,-0.10234988401485179,1.1736707761750533,-1,-0.11980817662037002,1.0077962691725468,-1,-0.06464833687376514,1.0263762775536847,-1,-0.06677236413312837,0.9359224139404617,-1,-0.0924115502472278,1.081011148391068
2020-03-16,-1,0.14252990108508756,1.3409539558097416,-1,0.12864684480637234,1.1374460794092285,-1,0.053697516604298,1.0814901347598813,-1,0.11138861972882097,1.040173519802556,-1,0.11634146572432358,1.2067775698592191
2020-03-17,-1,-0.023354516604061848,1.3096366243835007,-1,-0.04397014194246118,1.0874324138457088,-1,-0.07026613247879654,1.005498005676332,-1,-0.06997056591603945,0.9673919899710924,-1,-0.04199432068355269,1.1560997655968326
2020-03-18,-1,0.01646352611934554,1.33119786115589,-1,0.024480115139985603,1.1140528845436042,-1,-0.012257741060410998,0.993172871485992,-1,0.013385453570905037,0.980340970537716,-1,0.0240326540328748,1.183883911290909
2020-03-19,-1,-0.041984174200836666,1.2753086182573399,-1,0.007661941630602964,1.1225886927183821,-1,-0.027830613766863133,0.9655322608959389,-1,-0.05249309758301979,0.9288798363066473,-1,-0.0187684869153526,1.1616642015925491
2020-03-20,-1,0.02220343831021676,1.3036248544893045,-1,0.06348552250356454,1.193856822432202,-1,0.018522798541689034,0.983416620450016,-1,-0.0024093840794805477,0.9266418080172996,-1,0.03909437267050764,1.207078734807596
2020-03-23,-1,0.01088620231552706,1.3178163783988248,-1,0.021244173563488844,1.2192193239779068,-1,-0.030735291504301987,0.9531910239503092,-1,-0.08244450184313057,0.8502452857682955,-1,0.013180911055994948,1.2229891322486777
2020-03-24,-1,-0.08696825053908475,1.2032081934377266,-1,-0.10032540236727483,1.0969006547258664,-1,-0.019586561347294085,0.9345212894840164,-1,0.00818825264221823,0.8572073089760215,-1,-0.07198353568298921,1.134954050407547
2020-03-25,-1,0.02963097841940243,1.238860429451528,-1,0.005508754162255047,1.1029432107731678,-1,0.027967604900146936,0.9606576116790811,-1,0.04178325414125028,0.893024219818704,-1,0.025123616153053363,1.1634682003213392
2020-03-26,-1,-0.04564350822137264,1.1823144932547238,-1,-0.05262308401001081,1.0449029375343803,-1,-0.03693312450375408,0.9251775245014586,-1,-0.060165234687376445,0.8392952080518004,-1,-0.05564523031637836,1.0987267443486761
2020-03-27,-1,0.04010048397686039,1.2297258766470947,-1,0.041402236012695215,1.0881642555645374,-1,0.028325389436650084,0.9513835381809984,-1,0.0161712313703124,0.8528676450492005,-1,0.04528243952560096,1.1484797717048056
2020-03-30,-1,-0.058422418598584436,1.1578823167201069,-1,-0.0285377801293758,1.0571104632945907,-1,-0.03360354691971379,0.91941367681709,-1,-0.03875447056205594,0.8198152110058113,-1,-0.03246978317850302,1.111188882532654
2020-03-31,-1,-0.005121904713338621,1.1519517538246067,-1,0.0020406276069605545,1.0592676320895966,-1,0.007245622950859176,0.9260754016551695,-1,-0.012238539598606879,0.8097818700823765,-1,-0.01364376571170367,1.0960280817579287
2020-04-01,-1,0.043165488785195216,1.2016763143354086,-1,0.05261712058937529,1.1150032448236769,-1,0.02155179126735396,0.9460339854094727,-1,0.03041281871567081,0.8344096192964288,-1,0.051508288600637386,1.152482612507519
2020-04-02,-1,0.008834558172672313,1.2122925936391271,-1,-0.016686680669944165,1.0963975417313525,-1,-0.005834205106051371,0.9405146291012986,-1,-0.01647989513647463,0.8206586362695579,-1,-0.013546910245807231,1.136870033996026
2020-04-03,-1,0.025349301919492473,1.24302336461005,-1,0.01437149728767928,1.1121544160285628,-1,0.0063788821910731874,0.9465140611193168,-1,0.02248156373896748,0.8391083257087861,-1,0.02178098709327203,1.1616321855332215
2020-04-06,-1,-0.07374508076112996,1.1513565061989104,-1,-0.08723742805176515,1.015132925177818,-1,-0.04772922477644714,0.9013376787420851,-1,-0.050309545549947376,0.7968931671751999,-1,-0.08281328957606471,1.065433602971782
2020-04-07,-1,-0.0198125829737803,1.1285451598874428,-1,0.011582263777845214,1.026890462486803,-1,-0.007013456003121421,0.895016186588272,-1,0.020212635141848234,0.8130004780103441,-1,0.000532507755182765,1.0660009546279967
2020-04-08,-1,-0.03228101782150161,1.0921145734687467,-1,-0.025594703091676774,1.0006075059917785,-1,-0.015609461784076739,0.8810454656275922,-1,0.003115944090235856,0.8155337420451595,-1,-0.020666980503034393,1.043969933682484
2020-04-09,-1,-0.005221482409098588,1.0864121164346594,-1,-0.007216006866378244,0.9933871153579922,-1,0.00011748445832981957,0.8811489747768855,-1,0.0010778020633409602,0.81641272599506,-1,0.00035617400776988273,1.044341768637755
2020-04-13,-1,0.0022832852354613964,1.088892705179741,-1,-0.01962779753362698,0.9738891141852317,-1,-0.0617350661426328,0.8267511845375214,-1,-0.07013379346781257,0.7591546044856285,-1,-0.0031825016098028236,1.041018149277881
2020-04-14,-1,-0.019337440583540477,1.0678363071914772,-1,-0.05050305160594881,0.9247047419930632,-1,-0.052769449861283624,0.7831239793573118,-1,-0.04242283353619669,0.7269491150712974,-1,-0.04529058248228779,0.9938698309224525
2020-04-15,-1,0.006735030297439937,1.0750282170731182,-1,0.0091274316014881,0.9331449212771766,-1,-0.010668695718768717,0.7747690679114774,-1,-0.03191878272679194,0.703745784213903,-1,0.006267723722116703,1.0000991324384212
2020-04-16,-1,0.004068436430160971,1.0794019010349096,-1,-0.007945712678599559,0.9257304198452138,-1,-0.043554542393708484,0.7410243556977929,-1,-0.02910372215051993,0.6832641624455418,-1,-0.00010334566185088434,0.9999957765316628
2020-04-17,-1,-0.01696458681427293,1.0610902937773117,-1,0.013568470590918702,0.9382911658220023,-1,0.013782136130354505,0.7512372542439282,-1,0.036910584687093184,0.7084838421771438,-1,-0.017154094833104594,0.9828417541483346
2020-04-20,-1,0.005579147575633714,1.0670102731173678,-1,0.0207565558617977,0.957766858820018,-1,-0.007835757606907912,0.7453507412143937,-1,-0.03435312812758107,0.6841452059705114,-1,0.013956199171654471,0.9965584894234472
2020-04-21,-1,0.041741503905527666,1.1115488865999346,-1,0.030910545461315664,0.9873719548509157,-1,0.02736033095931456,0.7657437841747898,-1,0.008365914063882096,0.6898687059708777,-1,0.03884547371144209,1.0352702760262602
2020-04-22,-1,-0.06721310872116892,1.0368382304359989,-1,-0.028803268627494827,0.9589324152000901,-1,-0.015192527091639096,0.75411020098846,-1,0.028605614016181113,0.709602823895723,-1,-0.03815499278858292,0.995769546110244
2020-04-23,-1,-0.015635249012499353,1.0206270065174528,-1,0.003875065130972466,0.9626483407651911,-1,-0.015214823484082762,0.7426365473928744,-1,-0.01252906509197449,0.7007121639256846,-1,-0.010139714002693312,0.9856727277000944
2020-04-24,-1,-0.02668410434584434,0.9933924889773543,-1,-0.0288695870453044,0.9348570806974525,-1,-0.004488511186874211,0.7393032149421199,-1,0.004007550793850401,0.7035203035144856,-1,-0.00427168891944385,0.98146224043098
2020-04-27,-1,0.013521458345247206,1.006824604137543,-1,-0.0007068236255074467,0.9341963016263427,-1,0.01419786171076054,0.7497997397501888,-1,0.008494283240816247,0.7094962042382027,-1,0.004496357840859555,0.9858752458712495
2020-04-28,-1,0.02447998660382633,1.0314716569592328,-1,0.016209600482636533,0.9493392504480622,-1,0.0260606110425593,0.7693399791276307,-1,0.041648910976275655,0.739045948486525,-1,0.030113421540972296,1.0155633227369802
2020-04-29,-1,-0.06166972830935058,0.9678610801157612,-1,-0.03284547560767792,0.9181577512540592,-1,-0.02533616474965794,0.7498478546679547,-1,-0.01995896378222395,0.7242953571672831,-1,-0.08891045057659608,0.9252691301233703
2020-04-30,-1,-0.0541736949165601,0.9154284692399577,-1,-0.02109603769131918,0.8987882607270267,-1,-0.042689574239964,0.7178371690074293,-1,-0.019325526650293412,0.710297967939663,-1,-0.003367618363543823,0.9221531768095467
2020-05-01,-1,0.011919171071064327,0.9263396177681512,-1,0.016099509101671905,0.9132583105110774,-1,0.07597409237648922,0.7723741963968772,-1,0.010908698400053152,0.7180463942460874,-1,0.021816335845133872,0.9422711802154807
2020-05-04,-1,-0.01478203451230753,0.9126464335681846,-1,-0.014148772885201888,0.900336826090133,-1,-0.013101236487597756,0.7622551393929634,-1,-0.031015978095128904,0.6957754830108644,-1,-0.0042357465162805585,0.9382799583464915
2020-05-05,-1,-0.008818180127490027,0.904598552924269,-1,-0.01500897001455348,0.886823697664348,-1,-0.0007815221854263754,0.7616594200905725,-1,0.008104639192268892,0.701414492259494,-1,-0.019744558268733448,0.9197540350365344
2020-05-06,-1,-0.006760997837991001,0.8984825640636983,-1,-0.010317155515923826,0.8776741996603383,-1,-0.014436139090531874,0.7506639987625312,-1,-0.02255820206994663,0.6855918424083154,-1,0.0026612508197075835,0.9222017312162046
2020-05-07,-1,-0.013383166392145096,0.8864580224083927,-1,-0.010345235787130758,0.8685944531205708,-1,-0.006953694859791026,0.745444110372906,-1,-0.00522725777788513,0.6820080771176319,-1,-0.017726718184609025,0.9058541210175765
2020-05-08,-1,-0.0051595809027003,0.8818842705249288,-1,-0.02380139384254587,0.8479206944523974,-1,-0.005068389389295991,0.7416659093535788,-1,0.002245002609370772,0.683539187030373,-1,-0.010998527154923332,0.8958910598691654
2020-05-11,-1,-0.003908589301688803,0.8784373470998275,-1,-0.015735205657411155,0.834578487944014,-1,-0.012350743942999287,0.732505783615901,-1,-0.011410862954875256,0.6757394150428826,-1,-0.01390548619695875,0.883433259102176
2020-05-12,-1,0.014447883229484204,0.8911289073151437,-1,0.011427881534700535,0.8441159520356478,-1,0.021606420523622827,0.748332611612692,-1,0.019749346014768743,0.689084826566382,-1,0.0202408616771228,0.9013147095006329
2020-05-13,-1,0.02379805383973932,0.9123360410295775,-1,0.012074270582666968,0.8543080364436718,-1,-0.004654320575239401,0.7448496317413404,-1,-0.014936736557021879,0.6787921480465189,-1,0.01952484069062066,0.9189127356157458
2020-05-14,-1,-0.008337180958266854,0.9047297303607652,-1,-0.006143481195945766,0.8490596110862347,-1,-0.008838926123896362,0.7382659608729674,-1,-0.008396703597344901,0.6730925315751672,-1,-0.0063264345628435414,0.9130992943249092
2020-05-15,-1,-0.0196799521657689,0.8869246925443164,-1,0.00591220134363335,0.8540794224597235,-1,-0.008761547889003296,0.7317976083019578,-1,-0.027695417799063593,0.6544509526957636,-1,-0.011939426933721853,0.902197412017084
2020-05-18,-1,-0.010954096434259153,0.8772092339322602,-1,-0.023561214212169723,0.8339562742329437,-1,-0.006838841203809398,0.7267929606654533,-1,0.003544806932090805,0.6567708549695929,-1,-0.008827033599942746,0.8942336851474278
2020-05-19,-1,-0.01730861608735168,0.8620259560738469,-1,0.005778407667273111,0.8387752135621419,-1,-0.009508426590011165,0.719882303152829,-1,0.003402664883631279,0.6590056260943903,-1,0.007782419868591406,0.9011929871458829
2020-05-20,-1,-0.060355876162588196,0.8099976242201171,-1,-0.01944809958574023,0.8224626296787348,-1,-0.019846275173532213,0.7055953208719018,-1,0.007471610175024734,0.6639294592357157,-1,-0.025290900349270062,0.8784010051125154
2020-05-21,-1,-0.006174746423746935,0.8049960942867205,-1,0.007455441340736058,0.8285944515692523,-1,0.02049693045417056,0.7200578590926014,-1,0.025509891404816742,0.6808662276412774,-1,0.0017101274185279403,0.8799031827558207
2020-05-22,-1,-0.015212438468318323,0.7927501407351472,-1,-0.0064382944338201575,0.8232597165238197,-1,0.004029821100215103,0.7229595634465484,-1,0.0158853700304441,0.6916820396085915,-1,-0.004613417820021226,0.8758438217326016
2020-05-26,-1,0.011536433897462617,0.8018956503309423,-1,0.0067730845595341815,0.8288357241982937,-1,0.0061636144559754635,0.7274156074628932,-1,0.03389084613417237,0.715123729186737,-1,-0.005752603132655132,0.8708054398199859
2020-05-27,-1,0.013178331679989719,0.8124632971837444,-1,-0.004356680160420456,0.8252247520424312,-1,0.004736042347035618,0.730860678583732,-1,-0.012344252888067286,0.7062960610273982,-1,0.0007667111865405918,0.8714730960919963
2020-05-28,-1,0.016059974007249234,0.8255114366183595,-1,-0.00044007625097219893,0.8248615902273428,-1,0.003854151605534595,0.7336775264415176,-1,0.015361194555749691,0.7171456122347997,-1,0.0014363656343963083,0.8727248500985239
2020-05-29,-1,0.0016410503293285972,0.8268661424332865,-1,0.0009740470210436447,0.8256650442020772,-1,-0.017187950901155657,0.7210671131397595,-1,-0.015213836367498734,0.7062350762385897,-1,-0.010773968385203059,0.8633221401545813
2020-06-01,-1,-0.030298997411917883,0.8018129273236978,-1,-0.012297857304936377,0.815511133306806,-1,-0.011738616181262485,0.7126027830576809,-1,-0.014747581253149677,0.6958198170679367,-1,-0.0009417097191821711,0.8625091413044126
2020-06-02,-1,-0.003492724344820841,0.7990124157924423,-1,-0.004629500643627438,0.8117357239902768,-1,-0.0005543957444538172,0.7122077191072678,-1,-0.0032634863050293728,0.6935490186241675,-1,-0.005185162231990725,0.8580368914801741
2020-06-03,-1,0.011000333004062224,0.8078018184405394,-1,-0.0055051127353960005,0.8072670273183621,-1,-0.002422733405640143,0.7104822296744319,-1,0.01249677369684854,0.702216143757585,-1,0.002121639607851167,0.859857336534136
2020-06-04,-1,0.016814416296265677,0.821384534500679,-1,0.008612234860722046,0.8142194005529447,-1,0.0071820481181339435,0.7155849472350327,-1,0.01810558718945887,0.7149301793742335,-1,0.01733549311054361,0.8747633874676739
2020-06-05,-1,-0.019797602735665887,0.8051230897934147,-1,-0.028480936008820734,0.791029669908656,-1,-0.009103493113018724,0.7090706245960987,-1,-0.012719377554225808,0.7058367124978623,-1,-0.01818561630448312,0.8588552761459769
2020-06-08,-1,-0.0027299241822069664,0.8029251648009345,-1,-0.005912587453594131,0.7863526378069333,-1,-0.016536458949464095,0.6973451073201945,-1,0.00026219224866619317,0.7060217774127032,-1,-0.005569497665614875,0.8540718836903809
2020-06-09,-1,-0.03141747668527106,0.7776992821557837,-1,-0.031577962587736375,0.7615212236294981,-1,-0.030427139202305886,0.676126890667716,-1,-0.03470880807062615,0.6815166030468034,-1,-0.002789918600021979,0.8516890926563173
2020-06-10,-1,0.008128350118935534,0.7840206942083907,-1,-0.025727530281233868,0.741929163288768,-1,-0.017913292558120908,0.6640152318687726,-1,-0.0009907227403598284,0.6808414090502322,-1,-0.008691098260281027,0.8442869790648316
2020-06-11,-1,0.05195789467140011,0.8247567588582683,-1,0.04801048831554089,0.7775495447138026,-1,0.03380230045218746,0.6864604742412298,-1,0.02053031946736683,0.6948193006846455,-1,0.04287569723984719,0.8804863719627606
2020-06-12,-1,-0.01849124784398115,0.8095059772192215,-1,-0.00863378962291228,0.7708363455233523,-1,0.005058743377937103,0.6899331016195132,-1,0.01760031553093455,0.7070483396136785,-1,-0.007860756868934615,0.873565082666351
2020-06-15,-1,-0.017149422653922164,0.7956234170750127,-1,-0.012367168249032057,0.7613032827457961,-1,-0.01086830941079775,0.682434695198361,-1,-0.017772125590485688,0.6944825877235199,-1,-0.0055347136008701,0.8687301501220723
2020-06-16,-1,-0.013548385182430511,0.7848440045603189,-1,-0.026502199779203872,0.7411270710539033,-1,-0.0165547312399128,0.6711371722305604,-1,-0.024982385153495823,0.6771327562346144,-1,-0.01811019483936982,0.8529972778405266
2020-06-17,-1,0.000509266894431537,0.7852436996291345,-1,0.0013918785533867384,0.7421586299294376,-1,-0.009830663019560593,0.6645394488504609,-1,-0.026689253205559815,0.6590605886496902,-1,-0.004196521694889377,0.8494176562583873
2020-06-18,-1,-0.0017407733123777636,0.7838767683531074,-1,-0.00039817018284082906,0.7418631244920617,-1,-0.004922484646629588,0.6612682636164148,-1,-0.004689921511134454,0.655969646217841,-1,0.012681242025604167,0.8601893271382214
2020-06-19,-1,-0.012079312900669326,0.7744080755926047,-1,0.005714699325555128,0.7461026491892506,-1,-0.007923935918584757,0.6560284162705244,-1,-0.008558041534894478,0.6503558307398787,-1,0.0066102704008123014,0.8658754111864977
2020-06-22,-1,-0.0018007911179889202,0.7730135284083787,-1,-0.026163705467936005,0.7265818392270162,-1,-0.014508287231048467,0.6465105675755418,-1,-0.031561331406355864,0.6298297348338415,-1,-0.01826412272708744,0.8500609564102202
2020-06-23,-1,-0.012624278381266896,0.7632547904332659,-1,-0.021344946368980988,0.71107298883604,-1,-0.018641697717608263,0.6344585130035593,-1,0.0038030910751212232,0.6322250346772341,-1,-0.009182070785829666,0.8422556365361915
